,0
0,0.09803111851215363
1,0.634722888469696
2,0.10919318348169327
3,0.016694508492946625
4,0.46368393301963806
5,0.10412679612636566
6,0.5958583950996399
7,0.0033426000736653805
8,0.05653168261051178
9,0.026300322264432907
10,0.4304567277431488
11,0.4479657709598541
12,0.004508615471422672
13,0.5486132502555847
14,0.40167611837387085
15,0.35121893882751465
16,0.7988547682762146
17,0.7801611423492432
18,0.0025241647381335497
19,0.6274647116661072
20,0.5323283672332764
21,0.5763983130455017
22,0.5469879508018494
23,0.12439993768930435
24,0.6625759601593018
25,0.0010214175563305616
26,0.29793402552604675
27,0.029672997072339058
28,0.22509729862213135
29,0.7087935209274292
30,0.7438850402832031
31,0.6742640733718872
32,0.03509509563446045
33,0.38407692313194275
34,0.7321744561195374
35,0.21261802315711975
36,0.396610289812088
37,0.4872382581233978
38,0.21545375883579254
39,0.03477421775460243
40,0.5330207943916321
41,0.012165906839072704
42,0.014596276916563511
43,0.6827406883239746
44,0.041468698531389236
45,0.6785570979118347
46,0.001384877017699182
47,0.00044906619586981833
48,0.04054995998740196
49,0.6133829951286316
50,0.00023404207604471594
51,0.6569554805755615
52,0.5360101461410522
53,0.8548586368560791
54,0.036221303045749664
55,1.3206012226874009e-05
56,0.6621443629264832
57,0.6797314286231995
58,0.6586543917655945
59,0.537747323513031
60,0.7370305061340332
61,0.38346344232559204
62,0.20927563309669495
63,0.5821415781974792
64,0.01242855004966259
65,0.49245116114616394
66,0.0012977460864931345
67,0.6234052181243896
68,0.6104444861412048
69,0.21740742027759552
70,0.02035732939839363
71,0.5600324869155884
72,0.5550655722618103
73,0.00021802949777338654
74,4.560963134281337e-05
75,0.001497361809015274
76,0.006407290231436491
77,0.13076072931289673
78,0.5286291837692261
79,0.27919653058052063
80,0.09135250747203827
81,0.10251420736312866
82,0.6127206087112427
83,0.6181718707084656
84,0.4886791408061981
85,0.008830402977764606
86,0.7843101024627686
87,0.5433175563812256
88,0.3675580620765686
89,0.4661296010017395
90,0.7178216576576233
91,0.6261427998542786
