,0
0,0.2688131332397461
1,0.885830283164978
2,0.0011120589915663004
3,0.6491320729255676
4,0.8209684491157532
5,0.6673747897148132
6,0.3742005527019501
7,0.021687058731913567
8,0.3734135031700134
9,0.8331910967826843
10,0.8067401051521301
11,0.607688307762146
12,0.30159687995910645
13,0.7043004035949707
14,0.7853842973709106
15,0.8244333267211914
16,0.14884676039218903
17,0.04053567722439766
18,0.6272178888320923
19,0.052843645215034485
20,0.0009476551203988492
21,0.9346211552619934
22,0.5123707056045532
23,0.0015039293793961406
24,0.002071881666779518
25,0.6194921135902405
26,0.7981376647949219
27,0.04049120843410492
28,0.43870604038238525
29,0.2041400521993637
30,0.08623665571212769
31,0.5040196776390076
32,0.516508162021637
33,0.08292792737483978
34,0.005461701191961765
35,0.850756824016571
36,0.8836196660995483
37,0.21794331073760986
38,0.44293415546417236
39,0.0006473337416537106
40,0.7756733894348145
41,0.5402039885520935
42,0.7630107998847961
43,0.06738904118537903
44,0.7129456996917725
45,0.039636556059122086
46,0.7981245517730713
47,0.7195294499397278
48,0.05546630918979645
49,0.15200288593769073
50,0.5690386295318604
51,0.3703058958053589
52,0.24484381079673767
53,0.008045409806072712
54,0.1621398627758026
55,0.5531550049781799
56,0.059559766203165054
57,0.9065277576446533
58,0.3957914412021637
59,0.29860395193099976
60,0.8288348913192749
61,0.901297390460968
62,0.4551020860671997
63,0.003132546553388238
64,0.0071881539188325405
65,0.09739560633897781
66,0.9008172750473022
67,0.1431562453508377
68,0.4799882769584656
69,0.28001636266708374
70,0.6997680068016052
71,0.7997420430183411
72,0.7583671808242798
73,0.9381513595581055
74,0.6070888042449951
75,0.6065659523010254
76,0.8412628769874573
77,0.02970811352133751
78,0.035804715007543564
79,0.46027106046676636
80,0.03546969220042229
81,0.8248400688171387
82,0.29322919249534607
83,0.5787424445152283
84,0.8449199795722961
85,0.04624033346772194
86,0.5600215792655945
87,0.2654349207878113
88,0.02571181394159794
89,0.8881494402885437
90,0.07013912498950958
91,0.07263946533203125
92,0.006905106827616692
93,0.47063174843788147
94,0.5489674210548401
95,0.8173014521598816
96,0.3894049823284149
97,0.10088611394166946
98,0.434729665517807
99,0.7900363802909851
100,0.006042758002877235
101,0.002834221813827753
102,0.8105549812316895
103,0.6573491096496582
104,0.7013418078422546
105,0.16334626078605652
106,0.2223065346479416
107,0.11428406834602356
108,0.0036745229735970497
109,0.8711092472076416
110,0.7814800143241882
111,0.3192378878593445
112,0.8934544324874878
113,0.009288666769862175
114,0.10872162878513336
115,0.1265507936477661
116,0.7085829973220825
117,0.03617056831717491
118,0.08928466588258743
119,0.026177039369940758
120,0.6430450677871704
121,0.25447991490364075
122,0.19097517430782318
123,0.004491861443966627
124,0.6050388813018799
125,0.12225044518709183
126,0.7861018776893616
127,0.053161486983299255
128,0.18468669056892395
129,0.1515825390815735
130,0.45991745591163635
131,0.75397789478302
132,0.7735989689826965
133,0.38198623061180115
134,0.09044522047042847
135,0.8236192464828491
136,0.5523772239685059
137,0.002949569607153535
138,0.11257130652666092
139,0.8761799335479736
140,0.11869849264621735
141,0.3358667492866516
142,0.7319761514663696
143,0.876395583152771
144,0.4956800043582916
145,0.4625256657600403
146,0.7541805505752563
147,0.6968405842781067
148,0.690443217754364
149,0.571415364742279
150,0.10143283754587173
151,0.12716946005821228
152,0.905760645866394
153,0.0034584240056574345
154,0.14064639806747437
155,0.8603595495223999
156,0.26012304425239563
157,0.6817319393157959
158,0.0006422559381462634
159,0.23392395675182343
160,0.34507957100868225
161,0.21455946564674377
162,0.5451006889343262
163,0.8738905191421509
