,0
0,0.1730670928955078
1,0.0010152506874874234
2,0.00023655696713831276
3,0.3670622706413269
4,0.7587764859199524
5,0.0520772747695446
6,0.0024483187589794397
7,0.0009735095663927495
8,0.12911716103553772
9,0.537508487701416
10,0.00295400177128613
11,0.5348721146583557
12,0.04484499245882034
13,0.0023829287383705378
14,0.16818681359291077
15,0.8991516828536987
16,0.9327009916305542
17,0.001299514202401042
18,0.2623627185821533
19,0.6286916732788086
20,0.001787381013855338
21,0.5172173976898193
22,0.9232133030891418
23,0.9805263876914978
24,0.8843136429786682
25,0.003752161283046007
26,0.7329777479171753
27,0.11297892034053802
28,0.02758057415485382
29,0.003250385168939829
30,0.011793654412031174
31,0.30875012278556824
32,0.010670401155948639
33,0.5058929324150085
34,0.0009963400661945343
35,0.24044395983219147
36,5.2159168262733147e-05
37,0.7511526346206665
38,0.7269755601882935
39,0.6984863877296448
40,0.8195650577545166
41,0.0005467067239806056
42,0.09382415562868118
43,0.9394157528877258
44,0.09473162889480591
45,0.010687241330742836
46,0.009062190540134907
47,0.6487360000610352
48,0.9266557097434998
49,0.820921778678894
50,0.027949145063757896
51,0.22412097454071045
52,0.9438965916633606
53,0.005945176351815462
54,0.23865945637226105
55,0.9341541528701782
56,0.3897078335285187
57,0.4836187958717346
58,0.001781617058441043
59,0.699469268321991
60,0.000492262130137533
61,0.0017461160896345973
62,0.19619907438755035
63,0.2134677916765213
64,0.9337638020515442
65,0.014440469443798065
66,0.667120635509491
67,0.8827300071716309
68,0.0003490089438855648
69,0.0005541005521081388
70,0.3726741671562195
71,0.02969496324658394
72,0.36634454131126404
73,0.42077404260635376
74,0.0009629136766307056
75,0.0023001888766884804
76,0.931983470916748
77,0.7353134751319885
78,0.8551325798034668
79,0.33052772283554077
80,0.38154327869415283
81,0.0012344034621492028
82,0.0006055812118574977
83,0.7992231845855713
84,0.14809222519397736
85,0.027707383036613464
86,0.36163562536239624
87,0.7032524943351746
88,0.005818329285830259
89,0.02304207719862461
90,0.06874023377895355
91,0.7576860785484314
92,0.01379372924566269
93,0.8045909404754639
94,0.8302239775657654
95,0.02836948074400425
96,0.00478242477402091
97,0.6234889626502991
98,0.530545175075531
99,3.702548929140903e-05
100,0.502247154712677
101,0.002057943493127823
102,3.772894342546351e-05
103,0.0012118187732994556
104,0.05171964317560196
105,0.01277479063719511
106,0.05943365395069122
107,0.5118433237075806
108,0.8222188949584961
109,0.9390982985496521
110,0.8510651588439941
111,0.36778524518013
112,0.7783404588699341
113,0.40376460552215576
114,0.847861111164093
115,0.39461782574653625
116,0.007597714196890593
117,0.5605217218399048
118,0.0009587320382706821
119,0.7259007692337036
120,0.006770049221813679
121,0.01989242248237133
122,0.31832656264305115
123,0.24293430149555206
124,0.012578173540532589
125,0.01000802218914032
126,0.10321272909641266
127,0.380443811416626
128,0.7349218726158142
129,0.08434408158063889
130,0.0015228013508021832
131,0.004645899403840303
132,0.9677997827529907
133,0.4529907703399658
134,0.3106987178325653
135,0.0008650663658045232
136,0.32215461134910583
137,0.8896358013153076
138,0.3426491618156433
139,0.23318226635456085
140,0.1445382982492447
141,0.02598104625940323
142,1.3724165910389274e-05
143,0.033044055104255676
144,0.2111683189868927
145,0.03201538696885109
146,0.04577510431408882
147,0.33979153633117676
148,0.8453364372253418
149,0.4418567717075348
150,0.0016492592403665185
151,0.2502262592315674
152,0.8237383365631104
153,0.14210478961467743
154,0.15943534672260284
155,0.0005213064723648131
156,0.06791815161705017
157,0.7672731280326843
158,0.929810106754303
159,0.0019477042369544506
160,0.6039914488792419
161,0.8201362490653992
162,0.07206706702709198
163,0.04689773917198181
164,0.9051131010055542
165,0.0013168399455025792
166,0.0423802025616169
167,0.001714266138151288
168,0.42291271686553955
169,0.002217611065134406
170,0.0012142685009166598
171,0.916534423828125
172,0.8111600875854492
173,0.721312403678894
174,0.9155185222625732
175,0.6201699376106262
176,0.03407544642686844
177,0.49839314818382263
178,0.26131224632263184
179,0.7633130550384521
180,0.0005937777459621429
181,0.919033408164978
182,0.16967515647411346
183,0.027209779247641563
184,0.1835227757692337
185,0.008480270393192768
186,0.31250229477882385
187,0.8270601630210876
188,0.6434912085533142
189,0.05800192430615425
190,0.14879842102527618
191,0.0011243830667808652
192,0.006696643773466349
193,0.4014531672000885
194,0.07167038321495056
195,0.6809612512588501
196,0.017766980454325676
197,0.13518910109996796
198,0.33165687322616577
199,0.010963060893118382
200,0.7764440178871155
201,0.11883813142776489
202,0.8852829337120056
203,0.0003797849640250206
204,0.4534958600997925
205,0.060963086783885956
206,0.4874214828014374
207,0.21129000186920166
