,0
0,0.7968679070472717
1,0.43295150995254517
2,0.732682466506958
3,0.7742621898651123
4,0.8839351534843445
5,0.3363228738307953
6,0.5289161205291748
7,0.8675596714019775
8,0.0007684067822992802
9,0.18751519918441772
10,0.9391288757324219
11,0.04029982537031174
12,0.2469334900379181
13,0.5954264402389526
14,0.29386767745018005
15,0.41776275634765625
16,0.8048306107521057
17,0.002218835521489382
18,0.6481700539588928
19,0.005505455657839775
20,0.7368931770324707
21,0.014744004234671593
22,0.001566742081195116
23,0.0006696583586744964
24,0.02004428766667843
25,0.45553240180015564
26,0.3396511971950531
27,0.0017868425929918885
28,0.4022473394870758
29,0.007143897470086813
30,0.8560900688171387
31,0.22342067956924438
32,0.0026685858611017466
33,0.9140220284461975
34,0.7549790740013123
35,0.21283745765686035
36,0.5678225755691528
37,0.09833990782499313
38,0.028992285951972008
39,0.343022882938385
40,0.004440598655492067
41,0.8926640748977661
42,0.1336306482553482
43,0.00456050131469965
44,0.005302770063281059
45,0.15845489501953125
46,0.7045001983642578
47,0.008697801269590855
48,0.11761191487312317
49,0.10371643304824829
50,0.08335204422473907
51,0.26414787769317627
52,0.9337242841720581
53,0.003188288537785411
54,0.05413307622075081
55,0.1346595287322998
56,0.0014563826844096184
57,0.023917388170957565
58,0.06175488606095314
59,0.5460402965545654
60,0.14611482620239258
61,0.7502594590187073
62,0.03477173671126366
63,0.8801186680793762
64,0.47771403193473816
65,0.017384815961122513
66,0.004652698058634996
67,0.8644445538520813
68,0.15704955160617828
69,0.0005866001592949033
70,0.025842465460300446
71,0.1359654814004898
72,0.9250451326370239
73,0.9656318426132202
74,0.4954712390899658
75,0.423828661441803
76,0.5311382412910461
77,0.0076178740710020065
78,0.08432729542255402
79,0.0518888495862484
80,0.1631900519132614
81,0.8896142840385437
82,0.014167862944304943
83,0.8794329166412354
84,0.0003018806455656886
85,0.700276255607605
86,0.34377938508987427
87,0.02686001919209957
88,0.06578902900218964
89,0.719379186630249
90,0.006086411420255899
91,0.7859086394309998
92,0.03718504309654236
93,0.7104253768920898
94,0.501824140548706
95,0.6643540859222412
96,0.393417090177536
97,0.0026491095777601004
98,0.8992564678192139
99,0.010330604389309883
100,0.9145909547805786
101,0.016677632927894592
102,0.9030405282974243
103,0.5377296209335327
104,0.009885380044579506
105,0.06515698879957199
106,0.9138064384460449
107,0.003261536592617631
108,0.16137200593948364
109,0.0444796197116375
110,0.00012262370728421956
111,0.7808112502098083
112,0.000534547318238765
113,0.03747764974832535
114,0.09376070648431778
115,0.9303358793258667
116,0.031697217375040054
117,0.0001687080948613584
118,0.08282758295536041
119,0.840294361114502
120,0.0028797828126698732
121,0.0002921867708209902
122,0.36345502734184265
123,0.12175505608320236
124,0.011125323362648487
125,0.016863355413079262
126,0.2784247100353241
127,0.0001594857167219743
128,0.6130649447441101
129,0.5330103039741516
130,0.6281988620758057
131,0.08647822588682175
132,0.632448673248291
133,0.7250495553016663
134,0.00358230690471828
135,0.1515289843082428
136,0.8679075837135315
137,0.06925327330827713
138,0.18808481097221375
139,0.0929851159453392
140,0.9483786225318909
141,0.8690235614776611
142,0.7134788632392883
143,0.4443020522594452
144,0.6011658310890198
145,0.5842828750610352
146,0.005964160431176424
147,0.34702757000923157
148,0.011859377846121788
149,0.0018989037489518523
150,0.41840192675590515
151,0.877450704574585
152,0.012236514128744602
153,0.88333660364151
154,0.0008407515124417841
155,0.0052691735327243805
156,0.21305565536022186
157,0.00902787409722805
158,0.006655945908278227
159,0.6549062728881836
160,0.0019120670622214675
161,0.7026945948600769
162,0.05340458080172539
163,0.408791184425354
164,0.9658581018447876
165,0.572390615940094
166,0.5947455167770386
167,0.2062574326992035
168,0.7608271837234497
169,0.16397854685783386
170,0.3499036729335785
171,0.04798482358455658
172,0.22358526289463043
173,0.7250024676322937
174,0.32231858372688293
175,0.01755991391837597
176,0.0018607431557029486
177,0.06344661861658096
178,0.001345160068012774
179,0.5269443988800049
180,0.28872954845428467
181,0.8286576271057129
182,0.027144843712449074
183,0.679678738117218
184,0.0035794551949948072
185,0.06830856204032898
186,0.00012417240941431373
187,0.5932174324989319
188,0.8661091923713684
189,0.37619879841804504
190,0.1331057995557785
191,0.7299692630767822
192,0.7673099637031555
193,0.10718022286891937
194,0.12109378725290298
195,0.2772258520126343
196,0.9171174168586731
197,0.008054383099079132
198,0.014757373370230198
199,0.452772319316864
200,0.006294362712651491
201,0.6026883125305176
202,0.00029843125957995653
203,0.19654755294322968
204,0.01139572262763977
205,0.0020996180828660727
206,0.975328266620636
207,0.8756042122840881
208,0.002055760007351637
209,0.014423130080103874
210,0.03585045412182808
211,0.20377598702907562
212,0.08719809353351593
213,0.0011077108792960644
214,0.09827140718698502
215,0.6024193167686462
216,0.8204261660575867
217,0.0396796315908432
218,0.31541895866394043
219,0.0018516788259148598
220,0.3459732234477997
221,0.2956632375717163
222,0.0018956040730699897
223,0.7619419693946838
224,0.0021451448556035757
225,0.8041465282440186
226,0.0032858802005648613
227,0.3149687945842743
228,0.07907696068286896
229,0.037140585482120514
230,0.8052897453308105
231,0.680722177028656
232,0.44616901874542236
233,0.8766680955886841
234,0.34523674845695496
235,0.005238491576164961
236,0.08574432134628296
237,0.43535125255584717
238,0.34417277574539185
239,0.15921425819396973
240,0.5484848618507385
241,0.17963236570358276
242,0.022415494546294212
243,0.00386034045368433
244,0.3169112205505371
245,0.0063535175286233425
246,0.04579714685678482
247,0.24250595271587372
248,0.7283835411071777
249,0.16380612552165985
250,0.9108372330665588
251,0.011298083700239658
252,0.4410451650619507
253,0.7147156596183777
254,0.4169013798236847
255,0.03211812302470207
256,0.9120222330093384
257,0.6472499370574951
258,0.18784575164318085
259,0.4136807322502136
260,0.7357946038246155
261,0.06892801821231842
262,0.86463463306427
263,0.0140416594222188
264,5.391948070609942e-05
265,0.13329415023326874
266,0.02645120397210121
267,0.006273305043578148
268,0.002601992106065154
269,0.8118423819541931
270,0.35689786076545715
271,0.014232410117983818
272,0.27269667387008667
273,0.6886684894561768
274,0.41327229142189026
275,0.37314027547836304
276,0.016644500195980072
277,0.0010562671814113855
278,0.0014419709332287312
279,0.7313822507858276
280,0.1631557047367096
281,0.028719644993543625
282,0.34359338879585266
283,0.8558438420295715
284,0.14278361201286316
285,0.18040895462036133
286,0.21309390664100647
287,0.8269731402397156
288,0.2797686755657196
289,0.5098018050193787
290,3.1715396744402824e-06
291,0.028256751596927643
292,0.5409454107284546
293,0.6119056344032288
294,0.19889651238918304
295,0.41390761733055115
296,0.002494219923391938
297,0.0008805152028799057
298,0.045294538140296936
299,0.5604758858680725
300,0.4162898361682892
301,0.015726827085018158
302,0.016930032521486282
303,0.047180965542793274
304,0.9335193634033203
305,0.007024715654551983
306,0.005202413536608219
307,0.3769718408584595
308,0.06386783719062805
309,0.019385699182748795
310,0.002108211861923337
311,0.8092153072357178
312,0.0018179009202867746
313,0.13727480173110962
314,0.01719236560165882
315,0.7701314687728882
316,0.0026422194205224514
317,0.05708048492670059
318,0.7978424429893494
319,0.006970545276999474
320,0.10280527919530869
321,0.8546426892280579
322,0.0531671866774559
323,0.2516351342201233
324,0.6270107626914978
325,0.9317185878753662
326,0.0038213382940739393
327,0.8873924016952515
328,0.7146922945976257
329,0.16041384637355804
330,0.5873351097106934
331,0.20979396998882294
332,0.8369103074073792
333,0.013443969190120697
334,0.6528424024581909
335,0.05873439088463783
336,0.924708902835846
337,0.8527135848999023
338,0.19495801627635956
339,0.7705621719360352
340,0.8196755051612854
341,0.4888569414615631
342,0.6431379914283752
343,0.05308273062109947
344,0.028901802375912666
345,0.01172603014856577
346,0.6987993121147156
347,0.34995028376579285
348,0.8018006682395935
349,0.9015088081359863
350,0.0913526862859726
351,0.5811297297477722
352,0.6591051816940308
353,0.41083279252052307
354,0.13226647675037384
355,0.3938829004764557
356,0.23251017928123474
357,0.05583130568265915
358,0.19157539308071136
359,0.0053975326009094715
360,0.017634334042668343
361,0.6695811152458191
362,0.0016280303243547678
363,0.04498805105686188
364,0.5769951939582825
365,0.7554242014884949
366,0.4592195153236389
367,0.00436188280582428
368,0.1732550710439682
369,0.29114463925361633
370,0.03779170289635658
371,0.5318675637245178
372,0.04753829538822174
373,0.7475518584251404
374,0.1993267685174942
375,0.0626658946275711
376,0.28221896290779114
377,0.015378189273178577
378,0.0010667172027751803
379,0.7880819439888
380,0.28722548484802246
381,0.4903052747249603
382,0.00488312030211091
383,0.7657150030136108
384,0.004581861197948456
385,0.29524827003479004
386,0.46268144249916077
387,0.8621996641159058
388,0.0034465459175407887
389,0.3074272572994232
390,0.0024523057509213686
391,0.45740199089050293
392,0.00037378366687335074
393,0.7553803324699402
394,0.22881916165351868
395,0.001393142738379538
396,0.0074784113094210625
397,0.0001676135725574568
398,0.5753237009048462
399,0.5448023080825806
400,0.0004192244668956846
401,0.8114527463912964
402,0.09262718260288239
403,0.4196384847164154
404,0.2314445823431015
405,0.19826456904411316
406,0.6220716834068298
407,0.6750377416610718
408,0.8600549697875977
409,0.00811376515775919
410,0.001319926348514855
411,0.005056367721408606
412,0.005408598110079765
413,0.4728902280330658
414,0.030913015827536583
415,0.974172830581665
416,0.0018296492053195834
417,0.036936044692993164
418,0.8908349871635437
419,6.236597982933745e-05
420,0.43270182609558105
421,0.6037160754203796
422,0.01133683044463396
423,0.012012080289423466
424,0.7860424518585205
425,0.0056870668195188046
426,0.5009901523590088
427,0.13189955055713654
428,0.0034759605769068003
429,0.048080649226903915
430,0.10742668807506561
431,0.9401028156280518
432,0.42953577637672424
433,0.3013671934604645
434,0.6849835515022278
435,0.0022283578291535378
436,0.7132449746131897
437,0.13589680194854736
438,0.6971392631530762
439,0.2507428228855133
440,0.006802568212151527
441,0.011697925627231598
442,0.04028889164328575
443,0.03815971687436104
444,0.0029244953766465187
445,0.0015583630884066224
446,0.0033817975781857967
447,0.003428701078519225
448,0.8952988982200623
449,0.05965065583586693
450,0.03336143121123314
451,0.8743014931678772
452,0.32019558548927307
453,0.5801946520805359
454,0.7465277314186096
455,0.4509228467941284
456,0.047361891716718674
457,0.4587182104587555
458,0.32148781418800354
459,0.06602665036916733
460,0.8574846982955933
461,0.0006147964741103351
462,0.0018743978580459952
463,0.6997942924499512
464,0.031853485852479935
465,0.041456349194049835
466,0.5345112681388855
467,0.00010673754150047898
468,0.03013462945818901
469,0.6480128765106201
