ID,count1
1541,6
1542,19
1543,4
1544,15
1545,1
1546,26
1547,22
1548,5
1549,1
1550,1
1551,2
1552,8
1553,1
1554,5
1555,2
1556,2
1557,19
1558,10
1559,1
1560,1
1561,2
1562,4
1563,13
1564,1
1565,1
1566,1
1567,2
1568,1
1569,1
1570,1
1571,2
1572,12
1573,1
1574,5
1575,1
1576,4
1577,1
1578,12
1579,25
1580,51
1581,3
1582,3
1583,1
1584,1
1585,1
1586,1
1587,5
1588,3
1589,1
1590,3
1591,61
1592,31
1593,15
1594,11
1595,1
1596,19
1597,2
1598,4
1599,2
1600,3
1601,8
1602,1
1603,2
1604,1
1605,1
1606,6
1607,2
1608,3
1609,11
1610,2
1611,29
1612,15
1613,2
1614,5
1615,1
1616,6
1617,2
1618,47
1619,2
1620,3
1621,5
1622,1
1623,17
1624,4
1625,1
1626,3
1627,20
1628,1
1629,3
1630,59
1631,16
1632,2
1633,1
1634,6
1635,3
1636,1
1637,5
1638,4
1639,2
1640,74
1641,1
1642,1
1643,21
1644,3
1645,17
1646,17
1647,5
1648,3
1649,1
1650,2
1651,2
1652,6
1653,1
1654,52
1655,2
1656,3
1657,1
1658,4
1659,1
1660,1
1661,4
1662,4
1663,3
1664,2
1665,6
1666,1
1667,36
1668,2
1669,42
1670,11
1671,3
1672,2
1673,8
1674,1
1675,1
1676,13
1677,1
1678,71
1679,1
1680,9
1681,1
1682,3
1683,7
1684,1
1685,2
1686,2
1687,2
1688,21
1689,1
1690,2
1691,6
1692,1
1693,4
1694,2
1695,1
1696,3
1697,1
1698,2
1699,2
1700,1
1701,1
1702,1
1703,1
1704,1
1705,2
1706,7
1707,3
1708,8
1709,1
1710,14
1711,14
1712,2
1713,8
1714,7
1715,12
1716,3
1717,7
1718,1
1719,2
1720,1
1721,20
1722,1
1723,3
1724,3
1725,7
1726,3
1727,6
1728,1
1729,21
1730,1
1731,2
1732,3
1733,60
1734,10
1735,2
1736,18
1737,52
1738,4
1739,2
1740,3
1741,4
1742,4
1743,8
1744,1
1745,4
1746,21
1747,1
1748,2
1749,3
1750,3
1751,1
1752,4
1753,2
1754,2
1755,5
1756,3
1757,1
1758,11
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,2
1766,1
1767,1
1768,2
1769,3
1770,1
1771,1
1772,1
1773,3
1774,1
1775,1
1776,1
1777,1
1778,1
1779,3
1780,8
1781,11
1782,1
1783,3
1784,1
1785,4
1786,3
1787,2
1788,7
1789,8
1790,1
1791,17
1792,19
1793,1
1794,2
1795,1
1796,2
1797,14
1798,1
1799,1
1800,8
1801,1
1802,2
1803,1
1804,1
1805,3
1806,3
1807,1
1808,14
1809,1
1810,1
1811,3
1812,1
1813,2
1814,15
1815,2
1816,2
1817,1
1818,40
1819,11
1820,6
1821,2
1822,1
1823,3
1824,18
1825,1
1826,1
1827,55
1828,7
1829,8
1830,1
1831,1
1832,5
1833,3
1834,1
1835,1
1836,23
1837,2
1838,1
1839,14
1840,17
1841,1
1842,1
1843,19
1844,1
1845,2
1846,1
1847,2
1848,1
1849,5
1850,2
1851,25
1852,2
1853,1
1854,1
1855,2
1856,7
1857,1
1858,1
1859,8
1860,2
1861,8
1862,1
1863,14
1864,13
1865,2
1866,5
1867,6
1868,13
1869,4
1870,48
1871,9
1872,3
1873,4
1874,2
1875,1
1876,19
1877,2
1878,3
1879,5
1880,1
1881,4
1882,6
1883,77
1884,2
1885,2
1886,12
1887,2
1888,111
1889,29
1890,1
1891,3
1892,4
1893,6
1894,1
1895,1
1896,11
1897,2
1898,30
1899,1
1900,4
1901,4
1902,4
1903,1
1904,2
1905,1
1906,3
1907,3
1908,19
1909,3
1910,2
1911,19
1912,6
1913,2
1914,7
1915,2
1916,1
1917,17
1918,2
1919,5
1920,29
1921,1
1922,1
1923,11
1924,28
1925,53
1926,61
1927,1
1928,1
1929,2
1930,7
1931,1
1932,1
1933,31
1934,2
1935,1
1936,7
1937,2
1938,1
1939,1
1940,2
1941,1
1942,11
1943,3
1944,4
1945,1
1946,46
1947,1
1948,1
1949,2
1950,1
1951,2
1952,3
1953,2
1954,2
1955,37
1956,18
1957,5
1958,1
1959,11
1960,6
1961,1
1962,36
1963,6
1964,20
1965,4
1966,3
1967,3
1968,9
1969,7
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,4
1977,1
1978,25
1979,2
1980,3
1981,1
1982,1
1983,8
1984,1
1985,4
1986,3
1987,1
1988,8
1989,8
1990,1
1991,6
1992,1
1993,6
1994,1
1995,5
1996,1
1997,6
1998,1
1999,1
2000,2
2001,1
2002,4
2003,5
2004,2
2005,6
2006,2
2007,3
2008,2
2009,1
2010,1
2011,1
2012,1
2013,1
2014,6
2015,2
2016,1
2017,16
2018,17
2019,6
2020,16
2021,1
2022,3
2023,2
2024,1
2025,2
2026,1
2027,3
2028,1
2029,1
2030,1
2031,4
2032,148
2033,1
2034,1
2035,4
2036,1
2037,1
2038,2
2039,1
2040,1
2041,2
2042,2
2043,2
2044,5
2045,1
2046,1
2047,1
2048,1
2049,2
2050,1
2051,2
2052,1
2053,2
2054,1
2055,4
2056,3
2057,1
2058,1
2059,1
2060,1
2061,10
2062,10
2063,2
2064,1
2065,1
2066,3
2067,3
2068,134
2069,1
2070,8
2071,63
2072,3
2073,1
2074,7
2075,2
2076,2
2077,1
2078,2
2079,1
2080,1
2081,24
2082,2
2083,12
2084,1
2085,2
2086,9
2087,2
2088,8
2089,2
2090,1
2091,58
2092,6
2093,1
2094,2
2095,1
2096,1
2097,1
2098,7
2099,1
2100,23
2101,2
2102,20
2103,5
2104,11
2105,4
2106,1
2107,1
2108,3
2109,1
2110,1
2111,5
2112,20
2113,2
2114,5
2115,23
2116,1
2117,15
2118,1
2119,30
2120,12
2121,1
2122,1
2123,1
2124,2
2125,4
2126,1
2127,2
2128,1
2129,12
2130,22
2131,1
2132,1
2133,1
2134,3
2135,3
2136,2
2137,1
2138,1
2139,1
2140,11
2141,3
2142,1
2143,1
2144,1
2145,1
2146,1
2147,2
2148,1
2149,1
2150,40
2151,1
2152,4
2153,7
2154,42
2155,5
2156,2
2157,12
2158,2
2159,3
2160,2
2161,1
2162,2
2163,1
2164,14
2165,4
2166,3
2167,1
2168,2
2169,2
2170,1
2171,1
2172,1
2173,1
2174,7
2175,1
2176,5
2177,1
2178,1
2179,1
2180,5
2181,4
2182,1
2183,1
2184,1
2185,1
2186,5
2187,2
2188,1
2189,1
2190,3
2191,4
2192,35
2193,2
2194,5
2195,1
2196,1
2197,4
2198,1
2199,1
2200,6
2201,3
2202,1
2203,2
2204,2
2205,2
2206,1
2207,182
2208,3
2209,1
2210,1
2211,3
2212,4
2213,1
2214,1
2215,20
2216,1
2217,4
2218,11
2219,21
2220,27
2221,1
2222,6
2223,4
2224,2
2225,1
2226,2
2227,3
2228,1
2229,1
2230,1
2231,8
2232,2
2233,22
2234,2
2235,93
2236,1
2237,19
2238,2
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,3
2247,1
2248,1
2249,7
2250,1
2251,1
2252,16
2253,37
2254,3
2255,9
2256,4
2257,1
2258,6
2259,1
2260,1
2261,3
2262,1
2263,2
2264,1
2265,1
2266,1
2267,4
2268,1
2269,5
2270,1
2271,4
2272,1
2273,2
2274,12
2275,1
2276,2
2277,3
2278,1
2279,3
2280,3
2281,1
2282,1
2283,14
2284,26
2285,2
2286,5
2287,2
2288,2
2289,3
2290,4
2291,2
2292,5
2293,3
2294,10
2295,4
2296,1
2297,3
2298,3
2299,1
2300,1
2301,3
2302,2
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,65
2310,5
2311,7
2312,8
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,5
2321,7
2322,1
2323,16
2324,6
2325,1
2326,1
2327,1
2328,1
2329,1
2330,9
2331,27
2332,1
2333,1
2334,5
2335,13
2336,4
2337,10
2338,1
2339,52
2340,1
2341,2
2342,2
2343,14
2344,3
2345,1
2346,1
2347,1
2348,6
2349,1
2350,5
2351,1
2352,3
2353,29
2354,9
2355,2
2356,2
2357,6
2358,17
2359,1
2360,1
2361,28
2362,2
2363,2
2364,12
2365,18
2366,38
2367,8
2368,1
2369,27
2370,41
2371,23
2372,2
2373,6
2374,3
2375,19
2376,30
2377,1
2378,24
2379,1
2380,2
2381,2
2382,2
2383,1
2384,3
2385,2
2386,7
2387,1
2388,4
2389,19
2390,13
2391,9
2392,1
2393,103
2394,1
2395,42
2396,3
2397,1
2398,3
2399,2
2400,52
2401,3
2402,20
2403,3
2404,1
2405,6
2406,3
2407,8
2408,1
2409,2
2410,4
2411,1
2412,4
2413,1
2414,2
2415,1
2416,1
2417,1
2418,3
2419,1
2420,1
2421,2
2422,1
2423,1
2424,1
2425,12
2426,1
2427,1
2428,1
2429,1
2430,3
2431,2
2432,1
2433,1
2434,2
2435,2
2436,3
2437,2
2438,32
2439,4
2440,8
2441,1
2442,7
2443,9
2444,1
2445,3
2446,2
2447,3
2448,2
2449,1
2450,1
2451,3
2452,1
2453,1
2454,1
2455,19
2456,1
2457,1
2458,1
2459,1
2460,1
2461,2
2462,2
2463,1
2464,1
2465,22
2466,4
2467,1
2468,4
2469,1
2470,2
2471,2
2472,1
2473,1
2474,2
2475,2
2476,1
2477,7
2478,1
2479,1
2480,1
2481,3
2482,2
2483,2
2484,10
2485,2
2486,2
2487,80
2488,7
2489,1
2490,3
2491,2
2492,2
2493,1
2494,1
2495,4
2496,1
2497,3
2498,1
2499,3
2500,1
2501,2
2502,1
2503,1
2504,2
2505,7
2506,1
2507,1
2508,1
2509,4
2510,2
2511,8
2512,21
2513,6
2514,2
2515,1
2516,3
2517,7
2518,3
2519,4
2520,4
2521,1
2522,1
2523,1
2524,1
2525,1
2526,3
2527,14
2528,1
2529,1
2530,1
2531,65
2532,1
2533,5
2534,58
2535,25
2536,11
2537,4
2538,2
2539,17
2540,1
2541,1
2542,5
2543,2
2544,5
2545,2
2546,2
2547,1
2548,1
2549,1
2550,8
2551,2
2552,7
2553,2
2554,2
2555,4
2556,5
2557,2
2558,2
2559,1
2560,2
2561,2
2562,14
2563,1
2564,1
2565,1
2566,2
2567,17
2568,1
2569,1
2570,1
2571,12
2572,1
2573,1
2574,10
2575,7
2576,2
2577,59
2578,6
2579,2
2580,1
2581,2
2582,5
2583,25
2584,7
2585,3
2586,2
2587,2
2588,1
2589,2
2590,3
2591,19
2592,26
2593,1
2594,2
2595,20
2596,1
2597,6
2598,3
2599,1
2600,11
2601,1
2602,2
2603,1
2604,2
2605,3
2606,3
2607,1
2608,1
2609,1
2610,1
2611,1
2612,1
2613,1
2614,1
2615,1
2616,4
2617,1
2618,3
2619,1
2620,2
2621,1
2622,3
2623,1
2624,2
2625,14
2626,6
2627,1
2628,1
2629,1
2630,58
2631,9
2632,1
2633,1
2634,5
2635,8
2636,30
2637,1
2638,2
2639,1
2640,1
2641,1
2642,1
2643,1
2644,15
2645,3
2646,1
2647,1
2648,11
2649,1
2650,2
2651,12
2652,1
2653,13
2654,3
2655,5
2656,3
2657,3
2658,4
2659,5
2660,41
2661,5
2662,1
2663,12
2664,1
2665,6
2666,20
2667,9
2668,29
2669,1
2670,1
2671,1
2672,5
2673,1
2674,1
2675,2
2676,2
2677,9
2678,2
2679,16
2680,9
2681,1
2682,7
2683,1
2684,2
2685,1
2686,12
2687,1
2688,32
2689,2
2690,7
2691,6
2692,1
2693,29
2694,22
2695,2
2696,1
2697,3
2698,1
2699,3
2700,2
2701,2
2702,2
2703,1
2704,1
2705,6
2706,1
2707,4
2708,2
2709,22
2710,1
2711,9
2712,1
2713,1
2714,16
2715,2
2716,2
2717,3
2718,4
2719,1
2720,1
2721,1
2722,7
2723,10
2724,1
2725,6
2726,1
2727,1
2728,2
2729,1
2730,1
2731,3
2732,4
2733,2
2734,5
2735,9
2736,1
2737,2
2738,13
2739,3
2740,1
2741,5
2742,6
2743,3
2744,3
2745,1
2746,9
2747,7
2748,25
2749,11
2750,12
2751,12
2752,1
2753,3
2754,3
2755,35
2756,21
2757,3
2758,9
2759,3
2760,3
2761,2
2762,2
2763,2
2764,2
2765,1
2766,2
2767,63
2768,60
2769,4
2770,3
2771,10
2772,4
2773,1
2774,12
2775,5
2776,7
2777,2
2778,4
2779,3
2780,18
2781,1
2782,5
2783,16
2784,9
2785,1
2786,1
2787,25
2788,22
2789,8
2790,86
2791,5
2792,1
2793,5
2794,10
2795,1
2796,2
2797,2
2798,9
2799,4
2800,1
2801,5
2802,18
2803,2
2804,2
2805,22
2806,13
2807,4
2808,3
2809,1
2810,4
2811,1
2812,1
2813,1
2814,1
2815,3
2816,2
2817,3
2818,4
2819,2
2820,2
2821,4
2822,2
2823,5
2824,5
2825,1
2826,4
2827,5
2828,3
2829,8
2830,2
2831,3
2832,1
2833,3
2834,6
2835,2
2836,1
2837,6
2838,2
2839,43
2840,2
2841,1
2842,6
2843,46
2844,1
2845,2
2846,4
2847,2
2848,10
2849,15
2850,11
2851,5
2852,33
2853,1
2854,1
2855,3
2856,5
2857,1
2858,3
2859,9
2860,1
2861,1
2862,2
2863,1
2864,3
2865,3
2866,1
2867,13
2868,1
2869,8
2870,2
2871,2
2872,2
2873,5
2874,2
2875,2
2876,2
2877,11
2878,3
2879,1
2880,2
2881,27
2882,2
2883,35
2884,13
2885,3
2886,3
2887,49
2888,1
2889,1
2890,51
2891,1
2892,1
2893,2
2894,1
2895,89
2896,1
2897,3
2898,5
2899,1
2900,1
2901,1
2902,3
2903,17
2904,1
2905,10
2906,3
2907,4
2908,7
2909,7
2910,2
2911,18
2912,17
2913,2
2914,6
2915,1
2916,2
2917,2
2918,2
2919,1
2920,3
2921,2
2922,1
2923,2
2924,2
2925,1
2926,11
2927,2
2928,1
2929,3
2930,20
2931,1
2932,4
2933,40
2934,1
2935,3
2936,11
2937,20
2938,1
2939,2
2940,3
2941,5
2942,1
2943,1
2944,30
2945,1
2946,22
2947,4
2948,5
2949,1
2950,2
2951,3
2952,4
2953,1
2954,11
2955,1
2956,1
2957,1
2958,1
2959,1
2960,5
2961,11
2962,1
2963,4
2964,2
2965,4
2966,1
2967,1
2968,1
2969,3
2970,3
2971,5
2972,3
2973,2
2974,1
2975,1
2976,2
2977,7
2978,12
2979,16
2980,8
2981,1
2982,1
2983,1
2984,1
2985,2
2986,4
2987,2
2988,1
2989,3
2990,1
2991,3
2992,1
2993,3
2994,4
2995,1
